country,iso3c,indicator_name,indicator_code,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Uzbekistan,UZB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,7.48685E-05,7.38899E-05,7.491E-05,7.78911E-05,0.00014856,0.001206526,0.01422353,0.190395503,0.896656108,1.627926281,2.703775027,3.758192011,5.416132069,7.977562568,11.58657009,16.85650454,21.36817887,24.76962418,30.07796929,37.1360079,45.26771666,57.39565544,67.30304389,100,121.6265099,140.3555265,157.1811947,179.2257278,198.0456829,215.7318922,256.8543058,326.0056375,384.0830564,428.0314714,486.0036307,553.3070055,
St. Vincent and the Grenadines,VCT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.132267285,7.13644835,7.437867819,7.911153372,9.923301267,12.44854579,14.37422921,15.48314407,21.25115357,23.86588589,26.97465,30.49579829,36.14152086,38.5482279,40.54789583,42.01584008,42.68198538,44.63834091,48.51483683,48.61986924,51.29436934,55.12707969,57.78787439,59.25303187,58.54484964,59.9325364,60.71855581,62.88332944,63.73781438,65.78443687,66.97993472,72.17872622,76.59550838,76.75397306,75.08573257,77.89936482,80.16123862,83.12902657,89.21940161,91.23408487,90.19045157,95.22361754,94.91994515,95.95717512,98.10870893,97.77342484,97.05592015,96.4764011,98.47463486,100,102.3124706,101.4259102,100.9858448,104.6842236,
"Venezuela, RB",VEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.211527915,0.220746859,0.238920192,0.253897565,0.282335094,0.423807475,0.43339823,0.460240942,0.499124063,0.529504124,0.645706871,0.826680683,0.930895158,0.970779393,1.006069715,1.434165021,1.583608039,1.564971772,2.150968013,2.548846762,4.821478151,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,,,,,,,,,
British Virgin Islands,VGB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00083385,72.0594391,76.9402229,86.7045232,84.82784714,87.01345944,76.262354,80.81954598,82.69267546,87.97916667,100,97.54697286,94.7130712,97.7321238,99.73739496,100.3703704,101.8431983,103.9344262,107.7140653,111.1,,
Viet Nam,VNM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,0.02122781,0.105730008,0.489060834,2.499297727,4.241026456,6.026290704,10.39814673,13.79097721,16.1926724,18.93770539,22.1647274,24.09234213,25.68181146,27.95153506,29.55447253,30.56193357,31.36334839,32.8370896,35.17167613,38.13781336,45.31173421,49.19447314,53.93201189,66.16018746,70.27245539,100,121.4136793,132.4352011,137.783628,142.8790567,140.4265209,142.9816319,149.2198064,154.6314825,158.3785542,160.7027249,165.1674601,171.5437132,
Vanuatu,VUT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,30.14862214,34.34309901,39.72885938,42.94569412,44.14714453,49.51818464,47.80973224,46.38857495,54.03117726,59.32410131,63.14971202,62.5383569,68.95970067,70.88104278,72.34307761,74.01441981,75.29630428,76.86637886,79.30844123,82.95181171,85.50559854,87.36874037,90.53577468,93.13815421,93.88208849,95.86945795,96.2716705,100,105.7769601,113.3554251,116.2513324,117.9622135,121.2497141,120.6870721,124.3163571,126.0466055,133.4377513,135.5420434,142.8126364,147.3921311,152.2256538,156.4656586,157.5595952,177.1648847,
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,15.99649153,18.85934614,21.85150213,22.18779287,22.11907594,23.11828944,27.36604127,26.60195562,28.99784465,30.77001131,33.40576076,33.62447829,56.56577145,52.62004708,55.03533404,61.54954039,63.65062059,64.36747541,65.70303527,67.91515702,68.92121928,70.6769861,75.67579907,78.69914818,82.84982834,89.05419473,97.17578134,98.80612278,93.72161556,92.86888017,96.60822266,98.87493182,99.71844694,103.6719507,105.9991336,106.3223307,107.4893069,109.1010942,110.4360653,109.9929374,116.1947542,
Kosovo,XKX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99997173,97.16684254,103.3781375,109.894853,113.769089,114.1708381,115.999216,116.704305,117.6137288,118.1312509,119.9019445,121.0565523,122.7284726,130.2339806,138.9909194,
"Yemen, Rep.",YEM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,99.99905205,111.9925195,126.7438889,147.4993514,178.1561542,259.6507344,355.1245377,402.3223384,368.7567798,492.1461369,607.0428296,623.7255834,678.0638108,751.9208457,858.0418407,1017.065769,1155.271249,1281.060445,1542.111692,1407.866705,1740.352617,2055.594289,2176.733727,2377.188201,2547.473899,3731.444269,3736.459735,4429.706264,5087.679982,,,,,
South Africa,ZAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.992293941,1.03883784,1.100590588,1.21859039,1.427301193,1.638793063,1.818155772,2.005280091,2.210951322,2.44355713,2.784720342,3.426491602,3.817331851,4.372893275,5.119307701,5.690138387,6.608773178,7.709587655,8.854309555,10.21971779,11.96541537,13.81352648,15.97596801,18.32667598,20.77590029,22.81447049,25.28717569,27.31573517,29.5385348,31.92398959,34.12318027,37.256436,40.16261496,45.19818672,48.08895589,50.99457312,53.84874436,57.11447525,61.82400052,66.67738965,72.45367981,76.89395462,81.15315416,84.95534692,89.92023204,94.74584282,100.0000002,106.9521721,112.8060089,117.3106857,122.7228431,129.1775344,137.57424,144.1220641,
Zambia,ZMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.004550146,0.004031684,0.003729448,0.003867829,0.004637135,0.005138972,0.004410785,0.005081427,0.005500849,0.006198438,0.007555219,0.008443933,0.009048402,0.009603847,0.011392981,0.013481455,0.019027368,0.034627594,0.056101168,0.075450632,0.136473092,0.281665341,0.542641175,1.440896568,3.510864681,6.345614017,8.28807784,10.30616343,12.92419084,15.10926735,17.81743325,23.62838786,29.61375586,35.35613654,41.58154736,49.78010754,58.06859455,66.51307629,75.13996245,83.13503841,87.75708522,100,111.1123073,118.8812979,130.4498866,137.5408581,146.7001056,166.581615,183.3992448,196.99201,212.0293369,241.1695934,302.2583826,320.7009641,
Zimbabwe,ZWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.617316145,2.301847255,2.443715945,2.772482969,3.339473922,3.768721727,4.218471674,4.148111427,4.501115672,4.612798512,5.313054996,5.989987876,6.385272037,6.631664486,5.93523993,4.950301837,4.107925852,4.437623179,4.756659943,5.12697147,5.167624912,5.120060488,4.773058627,4.09864175,3.943257233,3.789640843,3.90479053,4.255611879,4.133090765,3.01514554,3.256562614,3.277010571,3.272721285,3.361508587,3.657364222,3.935745389,4.13790893,4.054419223,4.090701686,4.145894355,8.101436591,8.310092008,8.490567348,8.902864673,9.62320794,9.683350534,9.718929067,9.914677505,10.21775978,30.73191294,100,704.9458642,1503.614144,5481.885589,
